677,3894,UMa,129.35,38.26,4.6
678,3903,Hya,155.69,-26.08,4.11
679,3905,Leo,141.43,12.35,3.88
680,3912,,175.45,-54.23,4.58
681,3919,,161.51,-36.01,4.88
682,3923,,158.34,-29.61,4.94
683,3940,Vel,185.95,-59.95,3.53
684,3950,Leo,149.31,-3.91,4.7
685,3970,Hya,158.32,-23.18,4.59
686,3974,LMi,141.01,22.1,4.49
687,3975,Leo,147.91,4.87,3.41
688,3980,Leo,150.41,-1.42,4.38
689,3981,Sex,154.12,-11.12,4.5
690,3982,Leo,149.83,0.46,1.35
691,3990,,185.05,-56.69,4.87
692,3994,Hya,159.37,-22.01,3.61
693,4023,,177,-48.26,3.85
694,4031,Leo,147.57,11.86,3.41
695,4033,UMa,139.55,29.89,3.45
696,4037,Car,217.44,-67.38,3.33
697,4050,,200.08,-62.6,3.4
698,4054,Leo,149.7,8.45,4.8
699,4057,Leo,149.61,8.81,2.61
700,4058,Leo,149.62,8.81,3.8
701,4063,,191.22,-58.05,4.57
702,4069,UMa,141.23,29,3.05
703,4072,,126.21,50.22,4.99
704,4074,,192.8,-58.66,4.5
705,4080,,178.4,-47.11,4.83
706,4089,,211.36,-65.24,4.99
707,4090,LMi,145.41,22.24,4.74
708,4094,Hya,165.04,-24.67,3.79
709,4100,LMi,144.54,25.07,4.21
710,4102,,228.08,-67.88,4
711,4104,Ant,172.44,-37.43,4.25
712,4110,,196.2,-59.17,4.66
713,4112,UMa,134.6,42.52,4.84
714,4114,,197.85,-59.89,3.81
715,4126,,116.2,58.6,4.84
716,4132,,143.88,28.88,4.75
717,4133,Leo,156.39,0.15,3.85
718,4134,,191.94,-55.93,4.89
719,4138,,223.39,-66.84,4.75
720,4140,,203.06,-61.45,3.32
721,4142,,226.4,-67.2,4.93
722,4159,,197.57,-58.33,4.45
723,4162,,172.82,-33.17,4.89
724,4163,,166.29,-20.4,4.82
725,4166,LMi,148.84,21.64,4.72
726,4167,,187.39,-51.06,3.84
727,4171,Hya,168.05,-23.5,4.91
728,4174,Cha,240.42,-68.08,4.11
729,4177,,200.38,-59.17,4.66
730,4180,,195.74,-56.57,4.28
731,4181,,125.12,54.11,5
732,4196,,209.21,-62.24,4.82
733,4199,Car,209.19,-62.14,2.77
734,4200,,203.18,-59.66,4.58
735,4205,,208.61,-61.78,4.83
736,4216,Vel,190.52,-51.09,2.69
737,4222,,209.71,-61.79,4.86
738,4232,Hya,170.37,-21.8,3.11
739,4234,Cha,245.66,-67.79,4.46
740,4247,LMi,150.88,24.93,3.83
741,4248,UMa,146.52,33.06,4.71
742,4257,,202.44,-57.57,3.78
743,4259,Leo,155.5,16.5,4.5
744,4273,Ant,183.04,-39.82,4.6
745,4287,Crt,173.69,-22.72,4.07
746,4291,Leo,164.92,-2.52,4.84
747,4293,,187.32,-43.84,4.39
748,4294,Leo,164.01,-0.21,4.99
749,4295,UMa,139.43,45.13,2.37
750,4299,Leo,167.58,-8.02,4.75
751,4300,Leo,158.85,12.92,4.42
752,4301,UMa,135.2,49.68,1.79
753,4310,Leo,164.51,1.34,4.63
754,4314,Hya,179.32,-30.28,4.94
755,4325,,209.46,-58.85,4.61
756,4335,UMa,148.81,35.54,3.01
757,4337,,205.13,-56.29,3.83
758,4343,Crt,178.55,-25.64,4.48
759,4352,,207.5,-56.88,4.62
760,4357,Leo,161.32,14.33,2.56
761,4359,Leo,163.42,9.67,3.35
762,4362,Leo,160.48,16.79,4.63
763,4368,Leo,171.48,-7.65,4.47
764,4374,UMa,157.34,24.72,4.87
765,4375,UMa,157.34,24.72,4.41
766,4377,UMa,156.65,26.16,3.49
767,4380,UMa,154.21,30.78,4.79
768,4382,Crt,176.69,-17.57,3.56
769,4386,Leo,168.71,1.7,4.05
770,4390,Cen,202.2,-51.81,3.9
771,4392,UMa,151.97,35.78,5.03
772,4396,,188.31,-36.35,5
773,4399,Leo,167.57,6.1,3.94
774,4402,Crt,176.25,-13.47,4.83
775,4405,Crt,179.23,-19.67,4.08
776,4418,Leo,171.51,-0.55,4.91
777,4432,Leo,174.38,-5.7,4.77
778,4434,Dra,130.33,57.24,3.85
779,4450,Hya,187.99,-31.6,3.54
780,4460,,204.45,-50.38,4.62
781,4467,Cen,214.54,-56.79,3.13
782,4468,Crt,178.59,-11.3,4.7
783,4471,Leo,175.04,-3.05,4.3
784,4494,Hya,191.17,-33.44,4.7
785,4499,,214.09,-55.72,4.94
786,4514,Crt,184.07,-18.3,4.72
787,4515,Vir,173.34,6.11,4.85
788,4517,Vir,174.16,4.59,4.04
789,4518,UMa,153.66,41.54,3.72
790,4520,Mus,220.99,-58.51,3.64
791,4522,,213.83,-54.6,4.1
792,4523,,195.98,-37.85,4.88
793,4527,Leo,168.97,17.31,4.53
794,4530,Mus,221.44,-58.37,4.72
795,4534,Leo,171.62,12.27,2.14
796,4537,,217.51,-56.21,4.34
797,4538,,226.86,-60.38,4.98
798,4540,Vir,177.16,0.69,3.6
799,4546,,200.05,-41.42,4.46
800,4549,,219.66,-57.02,4.91
801,4552,Hya,193.45,-31.47,4.28
802,4554,UMa,150.48,47.14,2.44
803,4583,Cha,242.32,-63.94,4.91
804,4589,Vir,177.56,6.15,4.67
805,4599,Cru,218.78,-54.82,4.34
806,4603,Cru,218.79,-54.62,4.73
807,4608,Vir,177.69,8.52,4.12
808,4616,Cru,220.9,-55.46,4.15
809,4618,,207.38,-44.48,4.47
810,4621,Cen,207.48,-44.51,2.6
811,4623,Crv,192.24,-21.75,4.02
812,4630,Crv,191.67,-19.67,2.98
813,4638,Cen,209.39,-45.58,3.96
814,4656,Cru,215.66,-50.42,2.79
815,4660,UMa,151.06,51.66,3.31
816,4662,Crv,190.73,-14.5,2.58
817,4667,Com,173.63,23.47,4.95
818,4668,,169.05,31.63,4.98
819,4671,Mus,226.56,-57.04,4.02
820,4674,Cha,245.44,-63.59,4.26
821,4679,Cru,221.74,-54.16,4.05
822,4682,,213,-47.23,5
823,4689,Vir,184.83,1.37,3.9
824,4695,Vir,183.35,5.06,4.96
825,4697,Com,177.42,18.33,4.74
826,4700,Cru,218.28,-51.21,3.59
827,4707,Com,174.11,25.79,4.81
828,4716,CVn,157.83,48.12,4.8
829,4729,,221.88,-52.9,4.86
830,4730,Cru,221.87,-52.88,1.58
831,4731,Cru,221.87,-52.88,2.09
832,4732,,211.35,-43.54,4.83
833,4733,Com,174.28,27.45,4.95
834,4737,Com,173.89,28.4,4.36
835,4738,Com,174.63,27.11,4.99
836,4743,Cen,210.73,-42.39,3.91
837,4757,Crv,193.45,-12.2,2.94
838,4763,Cru,216.74,-47.83,1.63
839,4765,Dra,136.92,61.19,4.95
840,4773,Mus,234.02,-58.87,3.88
841,4775,Crv,193.81,-11.69,4.32
842,4785,CVn,167.71,40.54,4.27
843,4786,Crv,197.37,-18.04,2.64
844,4787,Dra,136.26,61.76,3.89
845,4789,Com,178.44,24.12,4.81
846,4795,Dra,135.97,61.98,4.94
847,4798,Mus,230.37,-56.56,2.7
848,4802,Cen,211.33,-40.13,3.86
849,4813,Vir,192.15,-3.47,4.67
850,4817,,206.56,-32.47,4.64
851,4819,Cen,212.32,-40.16,2.17
852,4823,,220.75,-49.07,4.94
853,4825,Vir,190.14,2.79,3.65
854,4826,Vir,190.14,2.79,3.68
855,4828,Vir,185.51,13.54,4.88
856,4831,,212.42,-39.95,4.66
857,4842,Cru,222.51,-49.83,4.69
858,4844,Mus,230.15,-55.24,3.06
859,4846,,167.11,45.1,4.87
860,4848,,218.71,-46.12,4.66
861,4853,Cru,221.65,-48.64,1.25
862,4874,,205.7,-26.15,4.91
863,4883,Com,179.87,30.21,4.94
864,4888,,214.44,-39.19,4.33
865,4889,,209.38,-31.45,4.27
866,4894,Com,183.35,24.7,4.9
867,4897,Cru,222.25,-47.68,4.63
868,4898,Cru,220.61,-46.07,4.04
869,4902,Vir,196.2,-3.43,4.8
870,4905,UMa,158.93,54.32,1.77
871,4910,Vir,191.46,8.61,3.38
872,4915,CVn,174.57,40.12,2.88
873,4920,Com,186.41,21.78,4.79
874,4923,Mus,236.19,-56.78,3.62
875,4924,Com,180.09,33.95,4.9
876,4931,UMa,159.67,55.24,4.93
877,4932,Vir,189.94,16.2,2.79
878,4933,Cen,216.72,-38.85,4.85
879,4940,,216.56,-37.7,4.71
880,4942,Cen,217.56,-38.91,4.27
881,4954,Com,183.4,31.82,4.82
882,4958,Hya,204.84,-14.58,4.95
883,4963,Vir,198.24,1.74,4.38
884,4975,,225.62,-47.06,4.6
885,4979,,211.92,-27.72,4.85
886,4983,Com,184.37,32.51,4.26
887,4989,,225.26,-46.24,4.92
888,4993,Mus,233.41,-53.3,4.8
889,4997,,177.25,43.45,4.92
890,5002,,232.52,-52.31,4.87
891,5015,Vir,195.79,12.65,4.8
892,5017,CVn,177.81,44.19,4.73
893,5019,Vir,205.01,-9.3,4.74
894,5020,Hya,207.02,-13.74,3
895,5028,Cen,213.13,-26.02,2.73
896,5035,,228.05,-47.25,4.54
897,5041,,231.27,-50.09,4.53
898,5054,UMa,165.7,56.38,2.27
899,5055,UMa,165.71,56.38,3.95
900,5056,Vir,203.84,-2.05,0.97
901,5062,UMa,165.87,56.55,4.02
902,5068,Vir,206.14,-6.32,4.75
903,5072,Vir,194.97,21.34,4.98
904,5080,,209.42,-12.9,4.97
905,5089,,216.48,-27.62,3.88
906,5095,Vir,203.59,3.12,4.69
907,5105,Vir,200.4,12.54,4.94
908,5107,Vir,202.13,8.64,3.38
909,5110,,184.19,42.99,4.98
910,5112,CVn,174.37,52.85,4.7
911,5127,CVn,185.42,42.48,4.83
912,5132,Cen,225.55,-39.59,2.3
913,5154,UMa,169.3,57.83,4.66
914,5168,Cen,216.68,-20.6,4.23
915,5172,,225.54,-37.31,4.65
916,5185,Boo,197.93,26.51,4.5
917,5190,Cen,221.15,-28.27,3.41
918,5191,UMa,176.93,54.39,1.86
919,5192,Cen,218.03,-21.61,4.19
920,5193,Cen,221.54,-28.98,3.04
921,5196,Vir,211.95,-6.38,4.97
922,5200,Boo,199.2,25.2,4.07
923,5201,Boo,196.79,30.23,4.91
924,5210,Cen,217.93,-20.07,4.56
925,5219,,190.09,42.27,4.75
926,5221,Cen,217.8,-18.97,4.74
927,5226,Dra,154.93,65.37,4.66
928,5231,Cen,224.95,-32.94,2.55
929,5235,Boo,199.34,28.08,2.68
930,5241,,235.23,-47.38,4.71
931,5248,Cen,223.04,-28,3.83
932,5249,Cen,224.34,-30.45,3.87
933,5260,Cen,225.29,-30.97,4.33
934,5264,Vir,207.75,13.06,4.26
935,5267,Cen,233.79,-44.14,0.61
936,5285,Cen,224.15,-26.59,4.36
937,5287,Hya,218.62,-13.05,3.28
938,5288,Cen,222.31,-22.08,2.05
939,5291,Dra,157.46,66.36,3.65
940,5297,,230.66,-37.57,4.75
941,5301,,216.04,-2.94,4.91
942,5303,Aps,254.81,-60.57,4.91
943,5304,Boo,200.08,35.67,4.83
944,5315,Vir,214.49,2.91,4.21
945,5321,UMi,122.81,70.33,4.82
946,5329,Boo,179.92,58.9,4.54
947,5338,Vir,213.8,7.2,4.09
948,5339,Oct,259.03,-62.33,4.32
949,5340,Boo,204.23,30.74,-0.05
950,5350,Boo,181.1,58.84,4.75
951,5351,Boo,186.96,54.65,4.18
952,5354,Lup,228.79,-30.19,3.55
953,5358,,233.98,-39.61,4.35
954,5359,Vir,216.95,0.49,4.52
955,5361,,195.97,45.75,4.81
956,5364,,228.66,-29.3,4.77
957,5367,Cen,225.69,-22.5,4.05
958,5370,Boo,206.52,28.44,4.86
959,5371,,235.51,-41.35,4.92
960,5378,,226.8,-23.85,4.42
961,5381,Hya,222.58,-12.8,4.75
962,5395,Lup,229.69,-28.98,4.56
963,5396,Lup,229.76,-29.12,4.35
964,5404,Boo,182.61,60.11,4.06
965,5407,Hya,224.25,-14.07,4.97
966,5409,Vir,215.45,11.76,4.82
967,5425,Lup,233.13,-33.44,4.42
968,5429,Boo,202.79,42.45,3.59
969,5430,UMi,128.39,71.45,4.25
970,5435,Boo,197.66,49.55,3.02
971,5440,Cen,230.25,-25.51,2.31
972,5447,Boo,203.9,42.14,4.47
973,5453,Lup,233.62,-32.17,4.05
974,5459,Cen,239.48,-42.6,-0.01
975,5460,Cen,239.48,-42.6,1.33
976,5463,Cir,242.36,-46.2,3.19
977,5469,Lup,233.5,-30.03,2.3
978,5470,Aps,254.43,-58.23,3.83
979,5471,,229.93,-20.99,4
980,5475,Boo,211.86,30.37,4.94
981,5477,Boo,213.04,27.88,4.83
982,5478,Boo,213.04,27.88,4.43
983,5480,Boo,215.23,22.68,4.86
984,5485,,229.38,-18.4,4.05
985,5487,Vir,220.13,9.67,3.88
986,5489,,229.66,-18.33,4.92
987,5490,Boo,207.97,39.99,4.79
988,5497,Hya,226.79,-8.98,4.94
989,5502,Boo,212.81,31.26,4.6
990,5506,Boo,208.11,40.62,2.7
991,5511,Vir,218.52,17.1,3.73
992,5526,Hya,228.48,-11.1,4.41
993,5528,Lup,233.87,-25.86,4.33
994,5531,Lib,225.08,0.33,2.75
995,5535,Lib,221.02,13.47,4.94
996,5544,Boo,213.55,33.77,4.54
997,5563,UMi,133.32,72.99,2.08
998,5570,Lib,223.15,11.97,4.49
999,5571,Lup,235.03,-25.05,2.68
1000,5576,Cen,234.79,-24.03,3.13
1001,5586,Lib,225.28,8.25,4.93
1002,5589,,160.81,72.03,4.54
1003,5600,Boo,213.81,40.17,4.82
1004,5601,Vir,222.62,18.55,4.4
1005,5602,Boo,204.25,54.15,3.52
1006,5603,Lib,230.69,-7.64,3.21
1007,5605,Lup,237.63,-28.4,4.72
1008,5606,Lup,237.63,-28.4,4.82
1009,5616,Boo,213.51,42.17,4.55
1010,5618,Boo,197.78,60.54,4.76
1011,5626,Lup,237.71,-26.52,4.05
1012,5634,Boo,215.31,40.47,4.93
1013,5646,Lup,239.47,-29.65,3.87
1014,5649,Lup,240.76,-32.83,3.41
1015,5651,,238.2,-25.57,4.82
1016,5652,Lib,231,-1.85,4.54
1017,5660,Lup,234.69,-13.01,4.91
1018,5666,Cir,246.53,-43.44,4.86
1019,5670,Cir,244.31,-38.93,4.07
1020,5671,TrA,249.39,-48.1,2.89
1021,5681,Boo,213.16,48.97,3.49
1022,5683,Lup,240.37,-28.5,4.27
1023,5685,Lib,229.37,8.5,2.62
1024,5686,Lup,235,-11.5,4.33
1025,5695,Lup,238.66,-21.43,3.22
1026,5698,Lup,241.05,-28.38,5
1027,5704,Cir,245.44,-39.17,4.51
1028,5705,Lup,237.49,-17.18,3.56
1029,5708,Lup,240.12,-25.25,3.37
1030,5712,Lup,237.93,-17.68,4.54
1031,5723,Lib,231.35,8.04,4.94
1032,5724,,238.89,-19.38,4.6
1033,5733,Boo,213.18,53.42,4.32
1034,5735,UMi,141.6,75.24,3.05
1035,5744,Dra,184.95,71.09,3.29
1036,5747,CrB,219.12,46.05,3.68
1037,5771,TrA,250.48,-45.29,4.11
1038,5776,Lup,241.5,-21.24,2.78
1039,5777,Lib,233.69,8.9,4.62
1040,5778,CrB,219.45,48.55,4.13
1041,5781,,242.69,-24.88,4.54
1042,5787,Lib,235.14,4.39,3.91
1043,5788,Ser,228.34,28.88,3.8
1044,5789,Ser,228.34,28.88,3.8
1045,5793,CrB,222.3,44.32,2.24
1046,5794,Lib,238.61,-8.51,3.57
1047,5797,Lup,242.44,-22.46,4.33
1048,5812,Lib,239.35,-10.02,3.65
1049,5820,Lup,240.7,-14.47,4.67
1050,5824,Lib,238.32,-4.14,4.96
1051,5825,,243.61,-24.35,4.64
1052,5826,UMi,120.12,74.72,4.96
1053,5838,Lib,237.76,-0.02,4.72
1054,5839,Lup,241.37,-14.62,4.75
1055,5842,Ser,227.18,38.1,4.53
1056,5849,CrB,224.87,44.51,3.85
1057,5854,Ser,232.07,25.51,2.65
1058,5867,Ser,229.95,34.33,3.67
1059,5868,Ser,232.4,26.54,4.43
1060,5879,Ser,229.78,37.11,4.09
1061,5881,Ser,235.94,16.24,3.53
1062,5883,Lup,242.84,-13.18,3.95
1063,5885,Sco,241.12,-5.49,4.68
1064,5889,CrB,227.03,44.76,4.63
1065,5892,Ser,234.33,24.01,3.7
1066,5897,TrA,251.84,-41.95,2.85
1067,5899,Ser,229.52,40,4.78
1068,5901,CrB,222.67,53.93,4.82
1069,5903,UMi,117.4,75.12,4.32
1070,5904,Sco,241.62,-4.95,4.59
1071,5908,Lib,239.87,3.47,4.16
1072,5914,Her,218.24,60.3,4.62
1073,5928,Sco,243.15,-8.6,3.86
1074,5933,Ser,232.78,35.2,3.86
1075,5941,Lib,240.4,6.09,4.87
1076,5943,,246.4,-20.74,4.99
1077,5944,Sco,242.94,-5.48,2.91
1078,5947,CrB,229.12,46.07,4.16
1079,5948,Lup,245.77,-17.44,3.41
1080,5953,Sco,242.57,-1.99,2.32
1081,5958,,230.1,45.27,2
1082,5960,,204.09,71.25,4.95
1083,5961,Nor,251.24,-36.22,4.63
1084,5962,Nor,248.87,-27.91,4.65
1085,5967,,246.47,-17.51,4.89
1086,5969,,243.88,-5.03,5
1087,5971,CrB,229.01,49.16,4.98
1088,5972,Ser,232.13,42.45,4.83
1089,5978,Sco,241.31,9.23,4.77
1090,5980,Nor,248.51,-23.83,4.73
1091,5982,Her,218.38,64.32,4.76
1092,5984,Sco,243.19,1.01,2.58
1093,5985,Sco,243.19,1.01,4.92
1094,5986,Dra,196.67,74.44,4.03
1095,5987,Lup,246.74,-15.62,4.23
1096,5993,Sco,243.67,0.22,3.97
1097,5997,Sco,243.84,0.05,4.33
1098,6008,Her,235.72,37.22,5
1099,6018,CrB,228.02,55.96,4.76
1100,6020,Aps,261.51,-55.99,4.68
1101,6023,Her,221.63,63.78,4.27
1102,6024,Nor,252.01,-32.84,4.94
1103,6027,Sco,244.64,1.63,4.01
1104,6028,Sco,246.25,-6.68,4.59
1105,6030,TrA,254.86,-41.61,3.85
1106,6031,Sco,242.92,10.87,4.93
1107,6056,Oph,242.3,17.24,2.75
1108,6058,Nor,251.54,-28.27,4.98
1109,6070,,247.68,-7.12,4.77
1110,6072,Nor,252.07,-28.26,4.02
1111,6075,Oph,243.51,16.44,3.23
1112,6081,Sco,247.44,-2.65,4.57
1113,6084,Sco,247.8,-4.04,2.88
1114,6092,Her,224.38,65.83,3.91
1115,6093,Ser,243.41,22.24,4.82
1116,6095,Her,239.21,40.01,3.76
1117,6098,TrA,258.68,-47.54,4.91
1118,6102,Aps,262.7,-56.01,3.89
1119,6103,CrB,235.24,51.42,4.85
1120,6104,Oph,247.55,1.55,4.5
1121,6115,Nor,252.87,-25.49,4.47
1122,6116,UMi,120.32,77.83,4.95
1123,6117,Her,241.58,35.17,4.58
1124,6118,Oph,247.98,3.22,4.43
1125,6129,Oph,246.55,13.21,4.63
1126,6132,Dra,194.49,78.44,2.74
1127,6134,Sco,249.76,-4.57,0.91
1128,6141,Sco,249.74,-3.24,4.79
1129,6143,,251.47,-12.68,4.23
1130,6147,Oph,248.67,5.2,4.27
1131,6148,Her,241.09,42.7,2.77
1132,6149,Oph,245.59,23.56,3.83
1133,6153,Oph,249.63,0.43,4.45
1134,6155,Nor,253.53,-21.83,4.91
1135,6159,Her,244.23,32.99,4.85
1136,6161,Dra,155.35,81.04,5.01
1137,6163,Aps,262.95,-54.55,4.24
1138,6165,Sco,251.46,-6.12,2.81
1139,6166,,252.59,-13.07,4.16
1140,6168,Her,233.24,63.16,4.2
1141,6175,Oph,249.23,11.39,2.56
1142,6196,,251.3,4.43,4.96
1143,6200,Her,229.33,69.52,4.9
1144,6212,Her,241.46,53.11,2.81
1145,6217,TrA,260.9,-46.15,1.92
1146,6220,Her,238.79,60.29,3.5
1147,6223,Dra,184.41,81.63,4.83
1148,6229,Ara,258.9,-36.28,3.76
1149,6237,,219.26,76.91,4.84
1150,6241,Sco,255.33,-11.74,2.29
1151,6243,Oph,252.41,11.59,4.66
1152,6247,Sco,256.16,-15.42,3.04
1153,6252,Sco,256.25,-15.38,3.57
1154,6254,Her,236.69,67.39,4.82
1155,6262,Sco,257.12,-19.66,4.73
1156,6271,Sco,257.24,-19.64,3.59
1157,6281,Oph,250.64,32.5,4.38
1158,6285,Ara,259.82,-33.09,3.13
1159,6295,Ara,259.58,-30.27,4.06
1160,6299,Oph,251.82,31.84,3.2
1161,6315,Dra,184.91,83.32,4.9
1162,6318,Oph,254.49,18.43,4.82
1163,6322,UMi,99.14,73.92,4.23
1164,6324,Her,248.33,53.25,3.92
1165,6334,,258.39,-11.24,4.87
1166,6337,,252.72,36.68,4.98
1167,6355,Her,253.59,35.41,4.91
1168,6378,Oph,257.97,7.2,2.42
1169,6380,Sco,260.74,-20.18,3.34
1170,6396,Dra,183.38,84.76,3.17
1171,6406,Her,256.15,37.29,3.48
1172,6410,Her,254.76,47.69,3.13
1173,6415,Oph,258.24,22.55,4.72
1174,6417,Aps,264.98,-44.5,4.78
1175,6418,Her,252.07,59.55,3.18
1176,6431,Her,253.92,55.95,4.78
1177,6436,Her,252.95,60.11,4.66
1178,6445,Oph,260.9,2.02,4.38
1179,6446,Ser,260.3,10.26,4.31
1180,6452,,257.45,41.07,5
1181,6453,Oph,261.39,-1.84,3.26
1182,6461,Ara,264.21,-32.26,2.85
1183,6462,Ara,264.29,-33.11,3.34
1184,6485,Her,255.37,60.12,4.52
1185,6486,Oph,262.33,-0.96,4.16
1186,6492,Oph,262.88,-6.63,4.27
1187,6493,,261.25,18.1,4.54
1188,6498,Oph,260.59,27.31,4.31
1189,6500,Ara,265.56,-37.36,3.62
1190,6508,Sco,264.01,-14.01,2.68
1191,6510,Ara,264.93,-26.56,2.95
1192,6519,Oph,263.47,-0.69,4.81
1193,6526,Her,259.9,49.29,4.41
1194,6527,Sco,264.59,-13.79,1.63
1195,6536,Dra,251.96,75.28,2.81
1196,6537,Ara,265.45,-23.16,4.59
1197,6546,,265.25,-15.29,4.29
1198,6553,Sco,265.6,-19.65,1.87
1199,6554,Dra,250.33,78.15,4.9
1200,6555,Dra,250.4,78.14,4.87
1201,6556,Oph,262.45,35.84,2.07
1202,6561,Ser,264.55,7.93,3.52
1203,6567,Oph,264.32,15.21,4.63
1204,6569,Ara,266.45,-26.04,4.77
1205,6580,Sco,266.47,-15.64,2.41
1206,6581,Ser,265.39,10.49,4.24
1207,6582,Pav,267.97,-41.31,3.62
1208,6588,Her,259.89,69.27,3.8
1209,6595,Oph,266.15,1.7,4.87
1210,6596,Dra,132.27,86.9,4.8
1211,6603,Oph,265.34,27.94,2.78
1212,6615,Sco,267.52,-16.71,3.03
1213,6616,Sgr,267.24,-4.42,4.54
1214,6623,Her,265.22,51.1,3.42
1215,6628,,267.67,-8.29,4.83
1216,6629,Oph,266.63,26.11,3.75
1217,6630,,267.92,-13.62,3.21
1218,6631,Sco,268.04,-16.67,4.81
1219,6636,Dra,103.8,84.19,4.58
1220,6675,,269.39,-20.9,4.86
1221,6682,,269.57,-18.28,4.88
1222,6688,Dra,264.75,80.28,3.75
1223,6695,Her,268.47,60.68,3.88
1224,6698,Oph,269.75,13.67,3.34
1225,6700,Sgr,269.95,-0.38,4.75
1226,6703,Her,269.19,52.69,3.7
1227,6705,Dra,267.97,74.92,2.22
1228,6707,Her,269.45,53.63,4.41
1229,6710,Ser,270.13,19.75,4.62
1230,6712,Oph,270.07,27.81,4.6
1231,6713,Her,270.02,40.19,4.67
1232,6714,Oph,270.18,26.37,3.93
1233,6723,Oph,270.48,24.74,4.42
1234,6730,Her,270.5,45.03,4.96
1235,6742,Sgr,271.1,-6.15,4.69
1236,6743,Ara,271.19,-26.66,3.66
1237,6745,Pav,271.25,-40.24,4.35
1238,6746,Sgr,271.26,-6.99,2.99
1239,6752,Oph,271.51,25.93,4.03
1240,6766,,271.78,-5.03,4.56
1241,6770,Oph,272.13,32.16,4.63
1242,6771,Oph,272.16,32.99,3.73
1243,6779,Her,272.7,52.18,3.83
1244,6783,Tel,272.11,-22.54,4.53
1245,6787,Her,272.86,44.23,4.35
1246,6789,UMi,91.2,69.95,4.36
1247,6791,,273.46,66.88,5
1248,6801,Sgr,272.68,-0.29,4.98
1249,6812,Sgr,273.21,2.34,3.85
1250,6815,Her,274.41,54.8,4.97
1251,6832,Sgr,273.63,-13.38,3.11
1252,6842,,274.03,-3.67,4.63
1253,6855,Pav,273.52,-38.13,4.36
1254,6859,Sgr,274.58,-6.47,2.7
1255,6866,Oph,275.83,26.71,4.84
1256,6868,Her,276.69,45.28,4.96
1257,6869,Ser,275.68,20.44,3.25
1258,6872,Lyr,277.89,59.37,4.34
1259,6879,Sgr,275.08,-11.05,1.85
1260,6884,Sct,276.03,14.38,4.68
1261,6895,Her,277.8,45.05,3.84
1262,6896,Sgr,275.94,2.77,4.82
1263,6897,Tel,275.07,-22.65,3.51
1264,6905,Tel,275.24,-25.76,4.13
1265,6913,Sgr,276.32,-2.14,2.81
1266,6916,Pav,274.68,-38.97,4.64
1267,6920,Dra,71.09,84.88,4.22
1268,6923,Dra,292.16,81.78,4.99
1269,6927,Dra,75.93,83.57,3.58
1270,6930,Sct,277.15,8.69,4.71
1271,6934,Tel,275.98,-22.64,4.96
1272,6945,Dra,342.27,87.18,4.82
1273,6951,CrA,276.54,-19.06,4.64
1274,6973,Sct,279.02,14.92,3.83
1275,6978,Dra,295.68,79.76,4.77
1276,6982,Pav,275.12,-48.18,4.01
1277,7001,Lyr,285.32,61.73,0.03
1278,7012,,276.43,-41.69,4.79
1279,7020,Sct,280.76,13.99,4.72
1280,7029,,279.21,-12.56,4.87
1281,7032,Sct,281.14,14.74,4.89
1282,7039,Sgr,280.18,-3.95,3.16
1283,7056,Lyr,288.11,60.34,4.36
1284,7061,Her,284.78,43.4,4.19
1285,7063,Sct,282.38,18.19,4.22
1286,7064,,285.94,49.47,4.84
1287,7069,Her,284.86,41.02,4.36
1288,7074,Pav,277.8,-39.1,4.22
1289,7106,Lyr,288.88,55.98,3.42
1290,7107,Pav,277.62,-44.17,4.44
1291,7116,Sgr,282.47,0.11,4.83
1292,7120,Sgr,282.7,0.16,4.98
1293,7121,Sgr,282.38,-3.45,2.03
1294,7125,Dra,314.89,80.8,4.67
1295,7133,Her,288.06,45.23,4.6
1296,7134,Tel,280.11,-30.01,4.87
1297,7137,,299.5,72.79,4.93
1298,7139,Lyr,291.67,59.32,4.3
1299,7141,Ser,285.75,26.88,4.62
1300,7142,Ser,285.76,26.88,4.98
1301,7149,Sct,284.84,16.86,4.83
1302,7150,Sgr,283.45,1.66,3.51
1303,7152,CrA,282.04,-14.28,4.87
1304,7157,Lyr,295.23,66.18,4
1305,7176,Aql,288.26,37.57,4.02
1306,7178,Lyr,291.92,55.01,3.24
1307,7180,Dra,50.3,83.22,4.82
1308,7188,CrA,282.35,-19.33,4.75
1309,7192,Lyr,292.14,54.44,4.98
1310,7193,Aql,286.05,16.85,4.02
1311,7194,Sgr,283.64,-7.18,2.59
1312,7217,Sgr,284.99,0.86,3.77
1313,7234,Sgr,284.83,-5.09,3.31
1314,7235,Aql,289.8,36.19,2.99
1315,7236,Aql,287.33,17.57,3.43
1316,7242,CrA,283.58,-17.86,4.59
1317,7254,CrA,284.13,-15.31,4.11
1318,7264,Sgr,286.25,1.44,2.88
1319,7292,Sgr,287.04,-2.93,4.83
1320,7298,Lyr,300.06,60.68,4.38
1321,7304,Sgr,288.35,3.26,4.93
1322,7306,Vul,294.65,43.21,4.77
1323,7309,Dra,322.77,77.72,4.99
1324,7310,Dra,17.16,82.89,3.07
1325,7314,Lyr,300.52,59.57,4.38
1326,7328,Cyg,314.92,73.8,3.76
1327,7337,Sgr,285.78,-22.14,4.01
1328,7340,Sgr,289.45,4.22,3.93
1329,7342,Sgr,289.73,6.1,4.61
1330,7343,Sgr,285.83,-22.5,4.29
